3.000000000000000000e+00,9.097472924187724463e-02
6.000000000000000000e+00,2.721590909090908506e-01
9.000000000000000000e+00,6.165664662658650874e-01
1.200000000000000000e+01,9.186693147964251072e-01
1.500000000000000000e+01,9.680718188914909650e-01
1.800000000000000000e+01,9.842843169220737432e-01
2.100000000000000000e+01,9.986339559520491793e-01
2.400000000000000000e+01,9.999744441604907497e-01
2.700000000000000000e+01,1.000000000000000000e+00
3.000000000000000000e+01,1.000000000000000000e+00
3.300000000000000000e+01,1.000000000000000000e+00
3.600000000000000000e+01,1.000000000000000000e+00
3.900000000000000000e+01,1.000000000000000000e+00
4.200000000000000000e+01,1.000000000000000000e+00
4.500000000000000000e+01,1.000000000000000000e+00
